case_id,activity,timestamp,marsruts,transporta_veids,gaidisanas_laiks_s,apstajas_pie_luksofora
372,Krustojuma skersosana,2026-03-15 00:24:41.106,R1,Auto,0.0,Ne
372,Izbrauksana no krustojuma,2026-03-15 00:24:47.188,R1,Auto,0.0,Ne
373,Ierasanas krustojuma,2026-03-15 00:24:46.690,R4,Auto,7.12,Ja
373,Gaidisana pie luksofora,2026-03-15 00:24:47.878,R4,Auto,7.12,Ja
373,Krustojuma skersosana,2026-03-15 00:24:55.000,R4,Auto,7.12,Ja
373,Izbrauksana no krustojuma,2026-03-15 00:24:58.566,R4,Auto,7.12,Ja
374,Ierasanas krustojuma,2026-03-15 00:24:29.878,R7,Auto,23.9,Ja
374,Gaidisana pie luksofora,2026-03-15 00:24:31.104,R7,Auto,23.9,Ja
374,Krustojuma skersosana,2026-03-15 00:24:55.000,R7,Auto,23.9,Ja
374,Izbrauksana no krustojuma,2026-03-15 00:24:58.668,R7,Auto,23.9,Ja
375,Ierasanas krustojuma,2026-03-15 00:24:40.731,R7,Auto,13.11,Ja
375,Gaidisana pie luksofora,2026-03-15 00:24:41.888,R7,Auto,13.11,Ja
375,Krustojuma skersosana,2026-03-15 00:24:55.000,R7,Auto,13.11,Ja
375,Izbrauksana no krustojuma,2026-03-15 00:25:00.241,R7,Auto,13.11,Ja
376,Ierasanas krustojuma,2026-03-15 00:29:12.724,R3,Auto,21.25,Ja
376,Gaidisana pie luksofora,2026-03-15 00:29:13.745,R3,Auto,21.25,Ja
376,Krustojuma skersosana,2026-03-15 00:29:34.999,R3,Auto,21.25,Ja
376,Izbrauksana no krustojuma,2026-03-15 00:29:43.438,R3,Auto,21.25,Ja
377,Ierasanas krustojuma,2026-03-15 00:25:22.882,R1,Auto,15.26,Ja
377,Gaidisana pie luksofora,2026-03-15 00:25:24.744,R1,Auto,15.26,Ja
377,Krustojuma skersosana,2026-03-15 00:25:40.000,R1,Auto,15.26,Ja
377,Izbrauksana no krustojuma,2026-03-15 00:25:47.127,R1,Auto,15.26,Ja
378,Ierasanas krustojuma,2026-03-15 00:25:08.801,R7,Auto,0.0,Ne
378,Gaidisana pie luksofora,2026-03-15 00:25:10.029,R7,Auto,0.0,Ne
378,Krustojuma skersosana,2026-03-15 00:25:10.029,R7,Auto,0.0,Ne
378,Izbrauksana no krustojuma,2026-03-15 00:25:13.948,R7,Auto,0.0,Ne
379,Ierasanas krustojuma,2026-03-15 00:25:04.153,R4,Auto,0.0,Ne
379,Gaidisana pie luksofora,2026-03-15 00:25:05.141,R4,Auto,0.0,Ne
379,Krustojuma skersosana,2026-03-15 00:25:05.141,R4,Auto,0.0,Ne
379,Izbrauksana no krustojuma,2026-03-15 00:25:08.854,R4,Auto,0.0,Ne
380,Ierasanas krustojuma,2026-03-15 00:25:05.227,R4,Auto,0.0,Ne
380,Gaidisana pie luksofora,2026-03-15 00:25:06.285,R4,Auto,0.0,Ne
380,Krustojuma skersosana,2026-03-15 00:25:06.285,R4,Auto,0.0,Ne
380,Izbrauksana no krustojuma,2026-03-15 00:25:10.566,R4,Auto,0.0,Ne
381,Ierasanas krustojuma,2026-03-15 00:25:35.038,R4,Auto,0.0,Ne
381,Gaidisana pie luksofora,2026-03-15 00:25:35.998,R4,Auto,0.0,Ne
381,Krustojuma skersosana,2026-03-15 00:25:35.998,R4,Auto,0.0,Ne
381,Izbrauksana no krustojuma,2026-03-15 00:25:39.782,R4,Auto,0.0,Ne
382,Ierasanas krustojuma,2026-03-15 00:26:09.254,R7,Auto,0.0,Ne
382,Gaidisana pie luksofora,2026-03-15 00:26:10.421,R7,Auto,0.0,Ne
382,Krustojuma skersosana,2026-03-15 00:26:10.421,R7,Auto,0.0,Ne
382,Izbrauksana no krustojuma,2026-03-15 00:26:14.414,R7,Auto,0.0,Ne
383,Ierasanas krustojuma,2026-03-15 00:26:40.768,R1,Auto,7.17,Ja
383,Gaidisana pie luksofora,2026-03-15 00:26:42.827,R1,Auto,7.17,Ja
383,Krustojuma skersosana,2026-03-15 00:26:49.999,R1,Auto,7.17,Ja
383,Izbrauksana no krustojuma,2026-03-15 00:26:55.538,R1,Auto,7.17,Ja
384,Ierasanas krustojuma,2026-03-15 00:25:43.363,R4,Auto,20.56,Ja
384,Gaidisana pie luksofora,2026-03-15 00:25:44.438,R4,Auto,20.56,Ja
384,Krustojuma skersosana,2026-03-15 00:26:04.999,R4,Auto,20.56,Ja
384,Izbrauksana no krustojuma,2026-03-15 00:26:09.240,R4,Auto,20.56,Ja
